track_id,upvotes,downvotes
0f54nIlaoGoWTMCWMu1peO,0,0
4COXgzKLnBGuAUDJZmFEmC,0,0
5LcLSpYIn25sDjDRjVo2AE,0,0
0KdwmtG44yIDpyie4b0jCn,0,0
5hwh37sTi84MVhCBMWzhGE,0,0
6TWPAG7Oam1mdut6Ov77qh,0,0
5yyqx4brn6Bm9U1Rj9ENnz,0,0
3h95dUAvqv24tAsEoVUGjm,0,0
3jfr0TF6DQcOLat8gGn7E2,0,0
6nTiIhLmQ3FWhvrGafw2zj,0,0
6vjWim6xU6tPjA42GxSp1U,0,0
3RiPr603aXAoi4GHyXx0uy,0,0
1YA7YUyrxgSzf7IQDX1xcl,0,0
7C7yqFTM0ncyJ04GIKrxdV,0,0
2bJvI42r8EF3wxjOuDav4r,0,0
4Y7XAxTANhu3lmnLAzhWJW,0,0
1PCvKFPWnTXAe2oaReVUcr,0,0
4YGlRLe6TeBRiXFByBqldf,0,0
4fIWvT19w9PR0VVBuPYpWA,0,0
0mvkwaZMP2gAy2ApQLtZRv,0,0
0ag3yuAo5uyXRl9IM9WLKv,0,0
6SoHjiKcWUlP4AELVVnIiW,0,0
2QDpeww0UVRnXZlGIISkC4,0,0
3gtSCifHWtbRxX0GFLBpcH,0,0
3d8y0t70g7hw2FOWl9Z4Fm,0,0
542gZt6dUt1e0WL0QbIvZJ,0,0
6ZeQp2XTOiPCePWRfCHSo5,0,0
6yaHCAtl9kA0K3FMumR2ph,0,0
056YIuMW7ds4FhC7DcYmz5,0,0
7x7OXP72oUQqw4JVoQa3kT,0,0
1KTHBXLx0Tt8BuBKZEaE45,0,0
5BEPlD13Tkc6FSl23GuSEP,0,0
2ylbo0xbhTmIA7WeBIVZvg,0,0
1zxXEG06gL5D4AHO2DhLxe,0,0
4VqPOruhp5EdPBeR92t6lQ,0,0
6wNCdMW82LwJgFrnGqLhpJ,0,0
6jrMVRReY24qzCfe1BRrww,0,0
2GNFDAYqOl9uJEOTqYDISb,0,0
6kwAbEjseqBob48jCus7Sz,0,0
1Cfo60p06ZClLxnsZEp7D1,0,0
1Bf2irDnxISWx1dsQIVnUP,0,0
2Zd9awmsA8KuF65snhz7YH,0,0
7wMq5n8mYSKlQIGECKUgTX,0,0
7d4PcAQO2ELA5gHNMfqq88,0,0
6HSkSbCYuHlAJbTWehH4MC,0,0
6r2BFEIErNwG0owW4rOQB8,0,0
6CdxafAJt9jsdQCDTOMc72,0,0
612JlaWJl5l6VIrcBck5QB,0,0
35weSxL477aChs1wx7oZS5,0,0
2AYEOC02WLhUiOoaig2SEH,0,0
5gficC1lpfZt7ZAq7YBfxo,0,0
3omXshBamrREltcf24gYDC,0,0
1aGvLFHJ2shKqO9uycaUcW,0,0
184c1MtPKQENzNJd7fIh1t,0,0
2TmLZLv57mW4OA3Il1ULsf,0,0
5EbX5xL3O2xT8FxCpYzgUO,0,0
4WGENqnUmbv0Ml9NwXMlsD,0,0
7uY7jZs5srSx3xMmyCI48T,0,0
0efT4YKQLQx2YHbp6vgRX8,0,0
7A0FGrZsLgOUmeNtMTnt4z,0,0
6c6W25YoDGjTq3qSPOga5t,0,0
5qfZRNjt2TkHEL12r3sDEU,0,0
1vyrrrnb7182SL6iOMor3O,0,0
1Nh3lQFZsnyCmFPCK93avB,0,0
6Rzd5EqAXi6OXHvKoHflm4,0,0
6Z8R6UsFuGXGtiIxiD8ISb,0,0
44psOy0D0SP8rcIiUgKgBs,0,0
6liNJDyWJjyHAgDnAX95bw,0,0
76EeScTnI2sCjDY0SfEoSb,0,0
4HRa9ZWcmZ8JD7UySPu0wT,0,0
4kiYdRZsQjbc8PYUAe7Him,0,0
0grFc6klR3hxoHLcgCYsF4,0,0
2auTfKFcoQd7z2uFCeuaww,0,0
3RRRDZig4RNJhVGfwwOOFZ,0,0
1mz9ZrRYu3EPVg9ZHFtjjf,0,0
073wmqmf5KfrQiNukyuqrq,0,0
2XRCxFtPqSsnY94jZCFuYu,0,0
1YI0uK36eupTmw9F8kHysr,0,0
0ej0YkMM8E0WOWuWVZliDh,0,0
2wqaekenSQZm7hxQOYt8oE,0,0
5j9yOfRB2s6OMS1YwwYiMw,0,0
6nHqns54LRqDNjeqKDF3v8,0,0
6g1NlCpW7fgqDnWbCCDrHl,0,0
5QjJgPU8AJeickx34f7on6,0,0
0VGrgE7GbWaINRnh1bR4k9,0,0
3KgIZWuC7JJOgkcGeAWbZg,0,0
78f9pUmqxdrPpUeidwwagK,0,0
3zKST4nk4QJE77oLjUZ0Ng,0,0
3WKg25vrbjJlkhsgl2W4p3,0,0
4bPQs0PHn4xbipzdPfn6du,0,0
2bwSCIuNtVrQPVddCi8sOW,0,0
6U4VqEHy4n5VeiH4pQPL24,0,0
5ZkAx8zjLiSs1nMmBwJoZS,0,0
5QVX213rGhKaNwJPVJnHw4,0,0
3kM1Rc8bQDNpAtXCiAhGV5,0,0
6zMNLIFrUss4qklFUdpzjp,0,0
2i3ziETyx5OGbBRD7Ud92p,0,0
3rEoTzDLX8jgatvpBJV9rP,0,0
7cAF37851D4gV1MoxOG76w,0,0
5EjG2jgzovOhN3OzWCcbdu,0,0
2YMyVYNLmFDD0KGtNkkgFa,0,0
3O2hDxP5BeV4bH99nRvgym,0,0
5stBjr01wRUJa6BGqkxPD7,0,0
125ayeFtp2YCLzM2udMZOk,0,0
6ujpdDqRkmLXjOoUSYdvVQ,0,0
15BlympuVSfZFROojEMY2M,0,0
3JAXufDj7JkyOtwMwYmsBQ,0,0
4MFU8kCLOQD9nV03Gfvrkn,0,0
2QTXVDYQniCqKqmKcL0A5u,0,0
5ZpDiWqCG93McsnuHu9uCR,0,0
2bqYcSSycHX7Zo6LJbA6aw,0,0
6cFZ4PLC19taNlpl9pbGMf,0,0
5wQnmLuC1W7ATsArWACrgW,0,0
7pJ4iEOOwUEzO3m9Hh3Ojr,0,0
2MLHyLy5z5l5YRp7momlgw,0,0
4PXH3g9qGgMqDlC52dJw07,0,0
4yshHBPp0MoVynV1sMCKV3,0,0
677RjvAT2lpYjo1Whczjzx,0,0
0dA2Mk56wEzDgegdC6R17g,0,0
3R6dPfF2yBO8mHySW1XDAa,0,0
27SdWb2rFzO6GWiYDBTD9j,0,0
6ZSO7kPn8IMJFymyticbJO,0,0
39IsH7B5byx8NRlEKlZVg9,0,0
2CPqh63wRVscbceKcPxwvv,0,0
65G7XDGcybJiGywSCXJiL5,0,0
7dsHYU5bH0qksf8e1loXcl,0,0
6Fba9RZtC6vTY814JToDtP,0,0
4prEPl61C8qZpeo3IkYSMl,0,0
2NL4BBBSgypHnxUKmQdYcT,0,0
3t4HeVfURZ5DuqMWz0Cmqg,0,0
6YUTL4dYpB9xZO5qExPf05,0,0
66h8D2TWfiF341U0m7WWC9,0,0
3uoQULcUWfnt6nc6J7Vgai,0,0
2ye824NM1m7Nc2UPXtwZjL,0,0
05qq6mwIbG1ZsQhlMKyDwN,0,0
3s2FxrA4ZXbTR6SlH6LXh9,0,0
5lIat5pyge2yKkV20FlgQ7,0,0
6BaCraQ9xeLYg4Sb9TBT2X,0,0
6tNQw4RAj7oYogHXVzKJg8,0,0
60p2R7bCS2DW1mixI5HUv9,0,0
42UaTVeWaNaME7ttu61ykG,0,0
59rf2EWjIirvHSHml5CfGH,0,0
6uF5q1IM4nXjh4Hw3pY4Cw,0,0
1cjiLJacTKtJbdCtMk1XeV,0,0
2P61EK6DMGyVyssLWS4fKy,0,0
5GI8QlM6RlyZjegB9CFk7U,0,0
0jzlfI8DL7Uph1ojvUTbJp,0,0
34KTEhpPjq6IAgQg2yzJAL,0,0
0IV5Hor3LGOLk1OlxxriAO,0,0
7cfr3F2jpzjwqL6ZhGfjtH,0,0
3kb38wezoUA8ki5jPYy3t5,0,0
5CsARKMUoR0j6loMeSh59m,0,0
56elgHuzFP2aqqA0rUjRj1,0,0
1jlG3KJ3gdYmhfuySFfpO1,0,0
6sqNctd7MlJoKDOxPVCAvU,0,0
59RSrxkSKSixEWBAIvE5Wa,0,0
1AWQoqb9bSvzTjaLralEkT,0,0
6C7RJEIUDqKkJRZVWdkfkH,0,0
26rdOwwjC2UnweK3xeS58u,0,0
0n4bITAu0Y0nigrz3MFJMb,0,0
513Pk2WNJaTGMjqD4AuQ8T,0,0
4WjH9Bzt3kx7z8kl0awxh4,0,0
5VGlqQANWDKJFl0MBG3sg2,0,0
67wABU4SjBlnDHB0KiU3HL,0,0
05pdoheuKPSotkjMgIVX6I,0,0
7yO48FWUkqsrdxrwkGcnwl,0,0
3uM14F9XYRMhx6MgDsS9iq,0,0
5KpBYmEiClvljtwbjEhIJq,0,0
6OtCIsQZ64Vs1EbzztvAv4,0,0
3JxaZPq4UjkOaxnpyMUtAC,0,0
2Hq4DyvVuAGNvlLcxhETYb,0,0
1MSM3Fo2fvnwVqMcz8Jhjq,0,0
7tg0OrYieTMcQmxIczNMqE,0,0
0hNduWmlWmEmuwEFcYvRu1,0,0
5CtI0qwDJkDQGwXD1H1cLb,0,0
3PEgB3fkiojxms35ntsTgs,0,0
0WVTQp3SOCuMr08jh1jweV,0,0
1SLikaDhWhhhnLJC58bkFI,0,0
2bZwRGh8kmVhtsBnDjv14Z,0,0
3HVr6jTVwBHBa2flM0eURR,0,0
1UZOjK1BwmwWU14Erba9CZ,0,0
67VL4PbAGx7saJO4gPz9wO,0,0
4VywXu6umkIQ2OS0m1I79y,0,0
6shRGWCtBUOPFLFTTqXZIC,0,0
451GvHwY99NKV4zdKPRWmv,0,0
4vEUJR9W3IknzgbtBaZRUS,0,0
3AJwUDP919kvQ9QcozQPxg,0,0
6wZI4mdT8JwXgkGURnBQiq,0,0
5XRHGXut00SrJUFmcn2lQF,0,0
4EnkwZd0UJAuHpNMMemQaA,0,0
7hIRQZhDjab4YgqkkkehV9,0,0
4ZMxhzg5HNWbBOHzb4noq6,0,0
7wYKvMLMWZz59hlGxLSuxs,0,0
5lDriBxJd22IhOH9zTcFrV,0,0
4KOfCjk1xnMphqkmbn7yYN,0,0
0eGsygTp906u18L0Oimnem,0,0
4o6BgsqLIBViaGVbx5rbRk,0,0
0x4GSz5C4XZDkNhFswGboC,0,0
3xKsPtA5XG91Zlh0SyycmM,0,0
4osg3vT6sXv6wNxm9Z6ucQ,0,0
5XsMz0YfEaHZE0MTb1aujs,0,0
413T0g8pNNXYX6t5RqHvx7,0,0
5RKZ9zCtLjBLTea7qkSFqr,0,0
74z2lfZ7fj3IqoK71lHkZw,0,0
6VWqYRxwX6xaoZMjQR7iOX,0,0
0hKF8N8aflF1uDzEEnPr2j,0,0
3mdDdrgDEKVxd5GawWjKqy,0,0
2kDlcjouMC8uoSSotXzjI9,0,0
5n9DJWUiwuKuPE9sCVbQ0n,0,0
5bvNpG6wiIEf1PA13TkTu2,0,0
3XfsA0zVsrPkVkaDDEr73B,0,0
4S9VoPxYhaYpRDbsycXNi7,0,0
7vWFaMq63AwkFDhS2OAg5u,0,0
1aPqexHVW20OTamBHdWWVL,0,0
7A1Xkej3zrF6zqmJSeVbCJ,0,0
0nHFy6NhdXegDdokhXrTw0,0,0
0GzmMQizDeA2NVMUaZksv0,0,0
599hlIX8JXS7RNYvQ3EPCQ,0,0
4zgO1SgXOeFmr6Hno9DLs4,0,0
7LxP7ixOVyqt0Hhh8OssBI,0,0
6Tje0nyqerYacwmYuWPdD0,0,0
0CJvw1j88DGbvDhqmjJgc8,0,0
12wSL3tGk3MtbDEhfG7xy3,0,0
0qazt5sXx4rSzxBj7DHOhn,0,0
34MJ07N9Bhu6iKPaxSVnCT,0,0
054ue8u2erwwGNgSIZLEPq,0,0
5iXz9HRkWDIkryIINbmYBQ,0,0
6NdkzOSCLzmyV9Qc4DKhJ2,0,0
1JAnC4VkVIbO7C6Vislnue,0,0
1CmmRxVeqXDdqbSoPy1XgV,0,0
0obBFrPYkSoBJbvHfUIhkv,0,0
05SBRd4fXgn8FX7bf8BCAE,0,0
6MiqdbagcOqDMxhovDOIpF,0,0
59iJua476fbi3PbddfPrez,0,0
6PUIzlqotEmPuBfjbwYWOB,0,0
6lDo13SSgTv0WbyUQKgnjk,0,0
6s3GEN8wK0OMzzzZbXj0fu,0,0
4xEnPbulgQ4J4vu78VEwVr,0,0
4c2W3VKsOFoIg2SFaO6DY5,0,0
6kex4EBAj0WHXDKZMEJaaF,0,0
4LihUZcWy0B6lGLqcJ8u9B,0,0
1louJpMmzEicAn7lzDalPW,0,0
1OAh8uOEOvTDqkKFsKksCi,0,0
6WbADFqMvR8N5u0BvtsWQE,0,0
6nek1Nin9q48AVZcWs9e9D,0,0
0HZhYMZOcUzZKSFwPOti6m,0,0
7KEajVD9AUG68onXRSFZTv,0,0
4Q6Kuze3wNMQRjamyBjHUR,0,0
4EsYh2pIxhdUH4YEEAPxGt,0,0
7dzUZec5MnWMyQnk5klnKR,0,0
6jX5mso4x00c1EiNMrTU9U,0,0
4G9addS7Yq5ihZBQLXG2Mj,0,0
52okn5MNA47tk87PeZJLEL,0,0
1aGECHpgySxBAcLBBMyxlC,0,0
3yWsWi2PAo9s6elIhnywIS,0,0
7FX3ZWE70VRjsprg5oeECc,0,0
4CTyoFasl1DhPOsgbEbePQ,0,0
5hcxUMmvcL66B1OqPPres2,0,0
2dmdmJkXPuV2TeUHbUyzrS,0,0
1kxyZ2SpflM1ogD0B5hgfX,0,0
3zRL8CGYNjs2dJ1YJEAacG,0,0
7jnO1ztNwBZc6w8SRh3n75,0,0
1ZWFt1f25IDDHsyx2rlcSV,0,0
6Rxnq6T6b89rgQaDmzBF0l,0,0
6ukMqDxnOPOgoHdak7Kyp3,0,0
7uFhHMYpEC2MLXwxt64pMD,0,0
0mtmrbRFsectINNpHdDkUQ,0,0
3a2tuvXCHbW5nuUckuHkKT,0,0
60ZGteAEtPCnGE6zevgUcd,0,0
6dVa7xk5dOoT6pOkDw1TMH,0,0
6huS9u0BDfeQHq0lObNLPl,0,0
5DWuE2zvXnbCBiBo3ohilB,0,0
6x4tKaOzfNJpEJHySoiJcs,0,0
0wdKiSBUT7aZkXUIdJWcwC,0,0
4xP6LRi4ZdCQpJH2SLA07C,0,0
4XrvRf68c9H4orZZ9KoldQ,0,0
4P3LBZjsWULnAS08KebYfW,0,0
0FpXJbwW1oHR9Wb6mMSikw,0,0
6Pgkp4qUoTmJIPn7ReaGxL,0,0
5BuiZmp7H6hoUN5Fw2lUIp,0,0
4b2tcjrG1qUkSdsqEFP2dB,0,0
2TnshuG2G4puBRIPJ7Anc5,0,0
0qy5D3OJre7SPJNMOL9I71,0,0
6SWHTMywuTXLFlMQ75cAuu,0,0
5UzrHG9CEDqnTdo5pVh6Es,0,0
7vu0JkJh0ldukEYbTVcqd0,0,0
5wU6jk9kxYzFGUpeE6T2Q5,0,0
2uns3Zgiz6Bt4e6Me77wKb,0,0
33yQjYsn7eCY2L23JX0m2b,0,0
3whrwq4DtvucphBPUogRuJ,0,0
7FESgYLcOufHqKlwrvJN60,0,0
2fZQIJew3nkNe99s2PKzul,0,0
3XIIOCu6B8PuGq5j61asEM,0,0
466s1BacUmiRdR3ISvNjyx,0,0
22VdIZQfgXJea34mQxlt81,0,0
1yKu2MhpwzDXXH2tzG6xoa,0,0
50xwQXPtfNZFKFeZ0XePWc,0,0
2oa53bhiNPCz2CGh26AYxi,0,0
0enYe3J97eUBaxSbZvYNsQ,0,0
1OzSfjFW08DTD51XoNnog7,0,0
4QpGKXfAEIF8TquT7oF4zA,0,0
6vpQluFwjbt4ZEl8mw6swS,0,0
5pyTW9ph8A0ZSx7hzpSNge,0,0
4KeyLK7pOy9PhACYp1dN6h,0,0
2EqlS6tkEnglzr7tkKAAYD,0,0
7zMUCLm1TN9o9JlLISztxO,0,0
3tOoVlYTFSTaEtGxPc3gGt,0,0
131yybV7A3TmC34a0qE8u8,0,0
3UL6Lzsocv9Ucizgzid2B0,0,0
6R0GRYk2vs2XuBVemYK5YZ,0,0
6JRY1UAzOn8S3oIPZdOMF4,0,0
2Mhd9YGNU91BNxqyLL9Bpc,0,0
6DE96OoBcJiJXkEJKNksR9,0,0
2rl9Ukvagkh5rZVqZLE0qO,0,0
7xMITBye3Js9MDadWL2uqE,0,0
1lPTKmztH1QufrTfYwFDWg,0,0
5XJJdNPkwmbUwE79gv0NxK,0,0
4LRZHe7MtHVysPIwcUeBWZ,0,0
1AhDOtG9vPSOmsWgNW0BEY,0,0
6cmm1LMvZdB5zsCwX5BjqE,0,0
4pdPtRcBmOSQDlJ3Fk945m,0,0
6yl8Es1tCYD9WdSkeVLFw4,0,0
6UaRii9AH6Zss9xNMEQ2M9,0,0
6HA97v4wEGQ5TUClRM0XLc,0,0
1hzC2HlTjXQ7erUgoIkQ0B,0,0
36Q3CmqAO0NgIOiysEbGQq,0,0
2qqsnI3YL0zlp1iKdl2LWM,0,0
4yTqjWF2EoFJM5BbSCe4YW,0,0
6U9DkOyy5hLDTdEALgSVDX,0,0
7eoC95sT8KxeZGPAikDOAm,0,0
6oNDJSnkY0O4UIcgU8kwyz,0,0
6Xs7OKt6i0Ddq8B4M5Dgvr,0,0
3YPlsrk0Voe8AOa1jyN891,0,0
0CuihK7fN0Cb0sFiXxByuC,0,0
1hIupFeRu3nmMcjbjxPnMc,0,0
3tJjZMHLqhD8DaGgdBICnc,0,0
1xVF9wZZ87uAz0bw6jT4sH,0,0
6RsWqX8zABZLhZydXxEFOm,0,0
3uPfVXcjnpOjyzI3jb3js4,0,0
24yF1i0a400ktNPzY0Y0iD,0,0
7GFkFbXPUPTAZRkGxr3VL3,0,0
2zYzyRzz6pRmhPzyfMEC8s,0,0
1fBl642IhJOE5U319Gy2Go,0,0
1f8ZgFkqokS6Yo2NeUkwGA,0,0
6zb3XRdAQvq93mxS4iGM9S,0,0
124NFj84ppZ5pAxTuVQYCQ,0,0
3ydfhgIZIc2j39NLIhpJpq,0,0
7vw6f0Kw6iviClqb47nf1y,0,0
5nGQkCkMOVHkLVNn8eJ3gT,0,0
2V65y3PX4DkRhy1djlxd9p,0,0
75dHnNDDenNLCUwU1Shvcj,0,0
7aKOynv41IGU8uiXmpz7ok,0,0
5mvKuE9Lf9ARVXVXA32kK9,0,0
6xlgLRzZNTaeYmiwpB8HMi,0,0
3ZuiIFm9nRnkRz8AZAekjJ,0,0
3ubtdCmWZIuX8FuRv3S3KX,0,0
00BuKLSAFkaEkaVAgIMbeA,0,0
5ybJm6GczjQOgTqmJ0BomP,0,0
447mSDA3HAtAwaSbueabSA,0,0
1zVhMuH7agsRe6XkljIY4U,0,0
5jJnlACnwFvyqNXmUZu8Nd,0,0
1JFAEZhfUPfQb69Dtjg9Xm,0,0
25tbnjnjZjXIYrfgqGKxpG,0,0
4ioNqWWd8Ivz4bLfrn3bBN,0,0
3sJHkcxojoJD2Ytbo1yLLF,0,0
0NXbteSHrnUtx0WJjjWpR9,0,0
6AEUJo9K8Qt0Woi2z98aTL,0,0
3bWAqKDWg6u1davspr5IkS,0,0
7aF09WaavZAmAWuUeYxlYD,0,0
2jfCy43LsFbCQoB6HyetlY,0,0
0X8VlQBGnKhWTBpTlgqgSr,0,0
6E3uDDXfklfVr1dfW7lHy7,0,0
3GPI7hYiqD6enLRobhkBm8,0,0
164C9bSF4ryqWXI4XgxTE0,0,0
2gLumZhsXDmxIsR4CKeFwU,0,0
4mdyVTV7Tr5YDFnD2kvSM4,0,0
3zxqTbepxLQesm41y2NoE4,0,0
71kgcaQ4LqR4gH3i3xB6xN,0,0
3sP0RuLPDH9DOWa9BzMWlg,0,0
1x5sYLZiu9r5E43kMlt9f8,0,0
0uNU2DnGjyjzqeaK3z5rSi,0,0
3bAxQzchCoEbjFtzsHgGWp,0,0
2K06amHdw8ZPWI75Xvo9Ij,0,0
0VamAmertqIxKM5axPSkCy,0,0
0qAMjeQFyd1qD0LDiV8gWp,0,0
33KJ2xFYONOlIYDBg6wPx8,0,0
7LpFbKbjfB2vuKx59Lgtdq,0,0
66kQ7wr4d2LwwSjr7HXcyr,0,0
3JrS9NvJaVZnBrP9siMsip,0,0
2DvgLLX2ByteZyFz8ByGX4,0,0
63SevszngYpZOwf63o61K4,0,0
5BquXRbtTX3jaSXsfudsdm,0,0
1FPVQrfain9WRvpbKITa7f,0,0
149oWfWgLCtRW88xRCKXu1,0,0
6l3pBAUJT02f9NSvLmGU3o,0,0
07y5jPZAPmb1RGiEb6DEux,0,0
3ijGepiKtkSoRU0FmB7XLN,0,0
1rEkvyg3rdnTvmhEASyQmg,0,0
0SuLAslEMFZAXf0SwY7syi,0,0
0KsB4TwgATg88aXCMBoO3Y,0,0
0prNGof3XqfTvNDxHonvdK,0,0
4Ce37cRWvM1vIGGynKcs22,0,0
56cswAa9WdFBsjsTyPBAKA,0,0
1NldMriIXmMdChqZtHCGbW,0,0
1wkysG5Hk1Qdh0hpNCqNR0,0,0
7egfXaVHNROOmU4yuyNNdo,0,0
6GRDI9suQHikFP6euIXnpq,0,0
0OwX5aROoW1Iip8FV51Efg,0,0
2NELtMgQ8HSdrGrYQPLnC3,0,0
7ef4DlsgrMEH11cDZd32M6,0,0
18W92Zm1KjLCbUIszOhpkD,0,0
6RnkFd8Fqqgk1Uni8RgqCQ,0,0
0ZFayEwoO5qqYjsOi8YDjO,0,0
4PIVn5SSEfEe9nTxvn6cQe,0,0
2yAVzRiEQooPEJ9SYx11L3,0,0
4k9zexSmoSS6EER7F7SoPg,0,0
5I4V6rPavVbeOLHfyZNVPm,0,0
58q2HKrzhC3ozto2nDdN4z,0,0
7aJZxI6TVdIvQSuWxQ4rqp,0,0
6r5ETFmSHR4SZFacKz0rj6,0,0
3E99KpWAcYEnj64e86y6u9,0,0
4fpEuKIzTLmMJnYwFU0oqr,0,0
3I09LQbHS3NSU46Ly3tPpR,0,0
4hQ6UGyWQIGJmHSo0J88JW,0,0
3djPwpsQAnp8B8gC81e7fk,0,0
1fsZ15Jv2Na4x8PZAqvnfW,0,0
06iMqWThw4w8fTFyccvOwr,0,0
68pmau9FpqIwRjryGd2dDn,0,0
69TKtgIegqmRJIOiSexT9p,0,0
3TrmqgX0Pcgzcuacu6MYWk,0,0
0Dq49j3dELbttQVUJbtn0c,0,0
3IQ4mkRTnofaJ3At0zxo2c,0,0
45yEy5WJywhJ3sDI28ajTm,0,0
0TCt7OFRdD8PQ6vTRQxNgQ,0,0
0HU5JnVaKNTWf6GykV9Zn8,0,0
5E8yddtSG3sH4hw2SfwcgW,0,0
1hwdPQtFHISvZ9SXMkNrIK,0,0
7rmClvTK7B8qO8cRGr3btT,0,0
2rm72l5pjfby1cWvPMUojI,0,0
0ItoMRUIZjZLkbkaemk46l,0,0
4wkWWZDqc7lgqOUA70pHMw,0,0
6a8GbQIlV8HBUW3c6Uk9PH,0,0
3Fr5cZ8rAieKLOEcdjRaqB,0,0
2Mpj1Ul5OFPyyP4wB62Rvi,0,0
4dkuqcxZh4ljTMkY6q6ZEo,0,0
2n6FX3Jcg4b4Leoz0GOqBF,0,0
3ZFTkvIE7kyPt6Nu3PEa7V,0,0
1rQLtYMGZsb74CjH51iWhq,0,0
51rXHuKN8Loc4sUlKPODgH,0,0
1Rvl8qsKJurfFTyWLBI9ib,0,0
5yEPxDjbbzUzyauGtnmVEC,0,0
3GpdNg7Krt9vjc6tgDoKe1,0,0
11d9oUiwHuYt216EFA2tiz,0,0
3d9DChrdc6BOeFsbrZ3Is0,0,0
0RJWhctsc1G1Hg3Ov2th7x,0,0
6fgbQt13JlpN59PytgTMsA,0,0
2cMTIlktg3M9mXYqCPqw1J,0,0
7rlCeTnjn0plPZkVAcctPZ,0,0
3keUgTGEoZJt0QkzTB6kHg,0,0
4270XtiZeN9yYPR81dn8Ow,0,0
1j4kHkkpqZRBwE0A4CN4Yv,0,0
3uYm4MtU6jUQft2DtGqEoZ,0,0
0fBP9n1mUM2Ur7LUPq8MVn,0,0
4PVm8e67skz8B8wiJP2kwk,0,0
67awxiNHNyjMXhVgsHuIrs,0,0
3kGfazcbVvVkuZunzlLgTD,0,0
201ojPD0R8nEV2xTUiXKLr,0,0
0z8yrlXSjnI29Rv30RssNI,0,0
3pCgIUkmRHKydu9HE03QKY,0,0
6KyBpFBfBBM9CLmFCbhZul,0,0
7lZhwmkcx3lstmGWHTLGvo,0,0
2Xh7dyCHCErCv3PmdVEGw4,0,0
2NqWJfkEmOENiQWHxsVwJn,0,0
2G4k9wS5mFHeqzwuyDTVlw,0,0
1ivuWgxFQb2xzxVNSlB1hF,0,0
0JP9xo3adEtGSdUEISiszL,0,0
2BoS7pU92MQtynhQ0cZOLT,0,0
6Hf1P9AHMH3ngy73RVAUdm,0,0
7AQim7LbvFVZJE3O8TYgf2,0,0
1CkNm4gprWnFCdiHGoql5C,0,0
6cD0FXdVYxbUBab9nnaov0,0,0
2Vx8E3K5icPZR7OCklWBXX,0,0
6QcrReLyoun4xrPVsZ5OJE,0,0
49dxExhLFv9SQWPkHhvQXs,0,0
6r9AL1nfAr0kvTIbV0myog,0,0
0WqfoaxUvOhkOcUYv0rtLx,0,0
3VdA19kvkZnTRkxGkdbKSi,0,0
6WSJ3psQnDrABxjw8RnDuy,0,0
5t5HxONv9qIpAcbcWc2Cn5,0,0
0Oe49j06Bjrxs8PltuVeaW,0,0
0EGuSSpuu9wmHCtvb4PdLO,0,0
6U2NuJILEOEpW2tVCuqKHb,0,0
3JOVTQ5h8HGFnDdp4VT3MP,0,0
1bZxPsSMCPUyewtnzxXPR4,0,0
5sE1YJuwLjFijLbbfpqRKm,0,0
50avjCErkYtVPIlrh0XFzZ,0,0
1DdgqEZk4Hqfpl3drdXJun,0,0
5Qel1sTrU4LM8HlJSPT2jd,0,0
32xx0fAv3CIeGmNaWTHvEF,0,0
00B7TZ0Xawar6NZ00JFomN,0,0
1f5PNhkNgUpvDEeZfcIlO1,0,0
4RdRa3qq0GBSKjomxrkh5K,0,0
6BWTZwXamKhjdYlicjjVjB,0,0
0w2CIOs32MeHgUOVgAsDt8,0,0
5TVirkSwFEXF1nLJEebe2I,0,0
2S6PVRxsG4xV0dhHztZLEh,0,0
58nciIyr5vKpUJkUXXkxCq,0,0
5RvIGHzCbZNphaoWG4FcsM,0,0
2esbJsGVDkmf8jfjmdj6xB,0,0
35rxHXcbVWEtSzHYqrVrsK,0,0
2G7V7zsVDxg1yRsu7Ew9RJ,0,0
71CU7N8x2l4b5DEHPXxZfE,0,0
0KGOBUQSvFzufIGbQabIxr,0,0
6rekLbbb3i42gCgFIXOFvE,0,0
19GsJOvgLVujgxcnDVd8FB,0,0
4pKTaU9Vm7nC5tC0mxjxfI,0,0
1QWJmDzpPKqewtg0abEyq8,0,0
1WOBzx0R3hyphrI1AUv4Zu,0,0
7jicciytVTNBXYrIXHs3Hv,0,0
1Cml3fnCNLZUC1EEtkcgVb,0,0
5C39INjD02NFaAbTrGqd2F,0,0
1rqqCSm0Qe4I9rUvWncaom,0,0
1u0MAhOBrWIkAKOf8ssiaU,0,0
6FRLCMO5TUHTexlWo8ym1W,0,0
6CDy3Ul8mI8S4xmEmvenhr,0,0
4ofwffwvvnbSkrMSCKQDaC,0,0
2s0Dn2mtvp94wUkyaB8nJc,0,0
6kPJZM97LwdG9QIsT7khp6,0,0
12gnUTEnxL6PYN06RX2Je1,0,0
07FkzikE6FuHIa8Ma7zJGc,0,0
4UmkrI5ACpxdWU97BjBVtn,0,0
4HYNtH7n3TrbbtRa94sA0K,0,0
6vsV4D8BM6PioRr1UOx0n2,0,0
2wGdlUAFpYNx702XebnQHH,0,0
447yWcDPg1ddgcHBLGpJC0,0,0
1snWlbcbgQpJfknoI30DWG,0,0
59gZMp8zJWHyqAREkXodt4,0,0
27r2uANqwK7XbsiAZnzf9e,0,0
37OjMlwuUVWWmVKrV8CiUQ,0,0
7h8Ud480Fm4ReUVxgFF9ZX,0,0
